video_id,file_name,file_path,relative_path,parent_folder,category,binary_label,file_extension,file_size_mb,is_readable,fps,frame_count,width,height,duration_seconds,duration_minutes,valid_video,split
Stealing065_x264,Stealing065_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing065_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing065_x264.mp4,Stealing,Stealing,1,.mp4,23.957,True,30.0,5485,320,240,182.833,3.047,True,train
Stealing066_x264,Stealing066_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing066_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing066_x264.mp4,Stealing,Stealing,1,.mp4,10.771,True,30.0,1280,320,240,42.667,0.711,True,train
Stealing067_x264,Stealing067_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing067_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing067_x264.mp4,Stealing,Stealing,1,.mp4,13.455,True,30.0,2100,320,240,70.0,1.167,True,train
Stealing068_x264,Stealing068_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing068_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing068_x264.mp4,Stealing,Stealing,1,.mp4,52.151,True,30.0,6859,320,240,228.633,3.811,True,train
Stealing071_x264,Stealing071_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing071_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing071_x264.mp4,Stealing,Stealing,1,.mp4,6.785,True,30.0,961,320,240,32.033,0.534,True,train
Stealing072_x264,Stealing072_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing072_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing072_x264.mp4,Stealing,Stealing,1,.mp4,30.745,True,30.0,11614,320,240,387.133,6.452,True,train
Stealing073_x264,Stealing073_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing073_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing073_x264.mp4,Stealing,Stealing,1,.mp4,9.16,True,30.0,1524,320,240,50.8,0.847,True,train
Stealing074_x264,Stealing074_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing074_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing074_x264.mp4,Stealing,Stealing,1,.mp4,19.124,True,30.0,2400,320,240,80.0,1.333,True,train
Stealing075_x264,Stealing075_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing075_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing075_x264.mp4,Stealing,Stealing,1,.mp4,33.751,True,30.0,5624,320,240,187.467,3.124,True,train
Stealing077_x264,Stealing077_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing077_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing077_x264.mp4,Stealing,Stealing,1,.mp4,153.66,True,30.0,19185,320,240,639.5,10.658,True,train
Stealing079_x264,Stealing079_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing079_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing079_x264.mp4,Stealing,Stealing,1,.mp4,37.29,True,30.0,5846,320,240,194.867,3.248,True,train
Stealing081_x264,Stealing081_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing081_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing081_x264.mp4,Stealing,Stealing,1,.mp4,9.948,True,30.0,1259,320,240,41.967,0.699,True,train
Stealing082_x264,Stealing082_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing082_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing082_x264.mp4,Stealing,Stealing,1,.mp4,6.191,True,30.0,1683,320,240,56.1,0.935,True,train
Stealing083_x264,Stealing083_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing083_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing083_x264.mp4,Stealing,Stealing,1,.mp4,33.212,True,30.0,4506,320,240,150.2,2.503,True,train
Stealing084_x264,Stealing084_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing084_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing084_x264.mp4,Stealing,Stealing,1,.mp4,80.137,True,30.0,15729,320,240,524.3,8.738,True,train
Stealing087_x264,Stealing087_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing087_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing087_x264.mp4,Stealing,Stealing,1,.mp4,37.352,True,30.0,4938,320,240,164.6,2.743,True,train
Stealing088_x264,Stealing088_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing088_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing088_x264.mp4,Stealing,Stealing,1,.mp4,54.346,True,30.0,12855,320,240,428.5,7.142,True,train
Stealing089_x264,Stealing089_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing089_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing089_x264.mp4,Stealing,Stealing,1,.mp4,46.412,True,30.0,12944,320,240,431.467,7.191,True,train
Stealing091_x264,Stealing091_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing091_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing091_x264.mp4,Stealing,Stealing,1,.mp4,3.166,True,30.0,599,320,240,19.967,0.333,True,train
Stealing092_x264,Stealing092_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing092_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing092_x264.mp4,Stealing,Stealing,1,.mp4,108.269,True,30.0,13541,320,240,451.367,7.523,True,train
Stealing093_x264,Stealing093_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing093_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing093_x264.mp4,Stealing,Stealing,1,.mp4,5.859,True,30.0,1229,320,240,40.967,0.683,True,train
Stealing094_x264,Stealing094_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing094_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing094_x264.mp4,Stealing,Stealing,1,.mp4,5.204,True,30.0,3899,320,240,129.967,2.166,True,train
Stealing096_x264,Stealing096_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing096_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing096_x264.mp4,Stealing,Stealing,1,.mp4,52.732,True,30.0,6608,320,240,220.267,3.671,True,train
Stealing097_x264,Stealing097_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing097_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing097_x264.mp4,Stealing,Stealing,1,.mp4,8.957,True,30.0,1150,320,240,38.333,0.639,True,train
Stealing100_x264,Stealing100_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing100_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing100_x264.mp4,Stealing,Stealing,1,.mp4,94.937,True,30.0,15356,320,240,511.867,8.531,True,train
Stealing102_x264,Stealing102_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing102_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing102_x264.mp4,Stealing,Stealing,1,.mp4,6.933,True,30.0,1231,320,240,41.033,0.684,True,train
Stealing103_x264,Stealing103_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing103_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing103_x264.mp4,Stealing,Stealing,1,.mp4,32.972,True,30.0,6077,320,240,202.567,3.376,True,train
Stealing104_x264,Stealing104_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing104_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing104_x264.mp4,Stealing,Stealing,1,.mp4,14.436,True,30.0,3151,320,240,105.033,1.751,True,train
Stealing106_x264,Stealing106_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing106_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing106_x264.mp4,Stealing,Stealing,1,.mp4,7.226,True,30.0,1431,320,240,47.7,0.795,True,train
Stealing107_x264,Stealing107_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing107_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing107_x264.mp4,Stealing,Stealing,1,.mp4,33.886,True,30.0,4500,320,240,150.0,2.5,True,train
Stealing108_x264,Stealing108_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing108_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing108_x264.mp4,Stealing,Stealing,1,.mp4,14.28,True,30.0,3967,320,240,132.233,2.204,True,train
Stealing109_x264,Stealing109_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing109_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing109_x264.mp4,Stealing,Stealing,1,.mp4,40.582,True,30.0,9453,320,240,315.1,5.252,True,train
Stealing110_x264,Stealing110_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing110_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing110_x264.mp4,Stealing,Stealing,1,.mp4,13.319,True,30.0,1752,320,240,58.4,0.973,True,train
Stealing112_x264,Stealing112_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing112_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing112_x264.mp4,Stealing,Stealing,1,.mp4,16.56,True,30.0,2101,320,240,70.033,1.167,True,train
Stealing113_x264,Stealing113_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing113_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing113_x264.mp4,Stealing,Stealing,1,.mp4,10.342,True,30.0,1579,320,240,52.633,0.877,True,train
Stealing114_x264,Stealing114_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing114_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing114_x264.mp4,Stealing,Stealing,1,.mp4,5.221,True,30.0,1217,320,240,40.567,0.676,True,train
Vandalism001_x264,Vandalism001_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism001_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism001_x264.mp4,Vandalism,Vandalism,1,.mp4,12.029,True,30.0,1434,320,240,47.8,0.797,True,train
Vandalism003_x264,Vandalism003_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism003_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism003_x264.mp4,Vandalism,Vandalism,1,.mp4,11.358,True,30.0,1469,320,240,48.967,0.816,True,train
Vandalism004_x264,Vandalism004_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism004_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism004_x264.mp4,Vandalism,Vandalism,1,.mp4,19.92,True,30.0,2820,320,240,94.0,1.567,True,train
Vandalism005_x264,Vandalism005_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism005_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism005_x264.mp4,Vandalism,Vandalism,1,.mp4,3.819,True,30.0,1624,320,240,54.133,0.902,True,train
Vandalism006_x264,Vandalism006_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism006_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism006_x264.mp4,Vandalism,Vandalism,1,.mp4,2.719,True,30.0,811,320,240,27.033,0.451,True,train
Vandalism007_x264,Vandalism007_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism007_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism007_x264.mp4,Vandalism,Vandalism,1,.mp4,6.141,True,30.0,1146,320,240,38.2,0.637,True,train
Vandalism008_x264,Vandalism008_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism008_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism008_x264.mp4,Vandalism,Vandalism,1,.mp4,100.832,True,30.0,12589,320,240,419.633,6.994,True,train
Vandalism010_x264,Vandalism010_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism010_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism010_x264.mp4,Vandalism,Vandalism,1,.mp4,24.842,True,30.0,3945,320,240,131.5,2.192,True,train
Vandalism011_x264,Vandalism011_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism011_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism011_x264.mp4,Vandalism,Vandalism,1,.mp4,100.746,True,30.0,12449,320,240,414.967,6.916,True,train
Vandalism012_x264,Vandalism012_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism012_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism012_x264.mp4,Vandalism,Vandalism,1,.mp4,4.328,True,30.0,845,320,240,28.167,0.469,True,train
Vandalism013_x264,Vandalism013_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism013_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism013_x264.mp4,Vandalism,Vandalism,1,.mp4,8.514,True,30.0,2379,320,240,79.3,1.322,True,train
Vandalism014_x264,Vandalism014_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism014_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism014_x264.mp4,Vandalism,Vandalism,1,.mp4,3.288,True,30.0,429,320,240,14.3,0.238,True,train
Vandalism015_x264,Vandalism015_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism015_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism015_x264.mp4,Vandalism,Vandalism,1,.mp4,14.095,True,30.0,2982,320,240,99.4,1.657,True,train
Vandalism016_x264,Vandalism016_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism016_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism016_x264.mp4,Vandalism,Vandalism,1,.mp4,17.17,True,30.0,5810,320,240,193.667,3.228,True,train
Vandalism018_x264,Vandalism018_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism018_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism018_x264.mp4,Vandalism,Vandalism,1,.mp4,27.236,True,30.0,5557,320,240,185.233,3.087,True,train
Vandalism021_x264,Vandalism021_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism021_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism021_x264.mp4,Vandalism,Vandalism,1,.mp4,10.07,True,30.0,1362,320,240,45.4,0.757,True,train
Vandalism022_x264,Vandalism022_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism022_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism022_x264.mp4,Vandalism,Vandalism,1,.mp4,27.463,True,30.0,3932,320,240,131.067,2.184,True,train
Vandalism023_x264,Vandalism023_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism023_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism023_x264.mp4,Vandalism,Vandalism,1,.mp4,50.359,True,30.0,6301,320,240,210.033,3.501,True,train
Vandalism024_x264,Vandalism024_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism024_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism024_x264.mp4,Vandalism,Vandalism,1,.mp4,8.354,True,30.0,1004,320,240,33.467,0.558,True,train
Vandalism025_x264,Vandalism025_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism025_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism025_x264.mp4,Vandalism,Vandalism,1,.mp4,33.539,True,30.0,4304,320,240,143.467,2.391,True,train
Vandalism027_x264,Vandalism027_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism027_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism027_x264.mp4,Vandalism,Vandalism,1,.mp4,3.799,True,30.0,701,320,240,23.367,0.389,True,train
Vandalism028_x264,Vandalism028_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism028_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism028_x264.mp4,Vandalism,Vandalism,1,.mp4,27.796,True,30.0,4495,320,240,149.833,2.497,True,train
Vandalism029_x264,Vandalism029_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism029_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism029_x264.mp4,Vandalism,Vandalism,1,.mp4,4.185,True,30.0,456,320,240,15.2,0.253,True,train
Vandalism030_x264,Vandalism030_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism030_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism030_x264.mp4,Vandalism,Vandalism,1,.mp4,11.93,True,30.0,1437,320,240,47.9,0.798,True,train
Vandalism031_x264,Vandalism031_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism031_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism031_x264.mp4,Vandalism,Vandalism,1,.mp4,12.127,True,30.0,1799,320,240,59.967,0.999,True,train
Vandalism032_x264,Vandalism032_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism032_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism032_x264.mp4,Vandalism,Vandalism,1,.mp4,1.776,True,30.0,674,320,240,22.467,0.374,True,train
Vandalism033_x264,Vandalism033_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism033_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism033_x264.mp4,Vandalism,Vandalism,1,.mp4,17.703,True,30.0,2265,320,240,75.5,1.258,True,train
Vandalism037_x264,Vandalism037_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism037_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism037_x264.mp4,Vandalism,Vandalism,1,.mp4,19.676,True,30.0,3019,320,240,100.633,1.677,True,train
Vandalism039_x264,Vandalism039_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism039_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism039_x264.mp4,Vandalism,Vandalism,1,.mp4,3.197,True,30.0,899,320,240,29.967,0.499,True,train
Vandalism040_x264,Vandalism040_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism040_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism040_x264.mp4,Vandalism,Vandalism,1,.mp4,6.885,True,30.0,1037,320,240,34.567,0.576,True,train
Vandalism042_x264,Vandalism042_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism042_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism042_x264.mp4,Vandalism,Vandalism,1,.mp4,27.964,True,30.0,3596,320,240,119.867,1.998,True,train
Vandalism046_x264,Vandalism046_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism046_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism046_x264.mp4,Vandalism,Vandalism,1,.mp4,16.689,True,30.0,2099,320,240,69.967,1.166,True,train
Vandalism048_x264,Vandalism048_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism048_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism048_x264.mp4,Vandalism,Vandalism,1,.mp4,54.752,True,30.0,7183,320,240,239.433,3.991,True,train
Vandalism049_x264,Vandalism049_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism049_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism049_x264.mp4,Vandalism,Vandalism,1,.mp4,64.262,True,30.0,7999,320,240,266.633,4.444,True,train
Vandalism050_x264,Vandalism050_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism050_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism050_x264.mp4,Vandalism,Vandalism,1,.mp4,6.988,True,30.0,899,320,240,29.967,0.499,True,train
Abuse001_x264A,Abuse001_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse001_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse001_x264A.mp4,Abuse,Abuse,1,.mp4,14.15,True,30.0,2729,320,240,90.967,1.516,True,validation
Abuse005_x264A,Abuse005_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse005_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse005_x264A.mp4,Abuse,Abuse,1,.mp4,4.977,True,30.0,949,320,240,31.633,0.527,True,validation
Abuse008_x264A,Abuse008_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse008_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Abuse\Abuse008_x264A.mp4,Abuse,Abuse,1,.mp4,23.664,True,30.0,8406,320,240,280.2,4.67,True,validation
