video_id,file_name,file_path,relative_path,parent_folder,category,binary_label,file_extension,file_size_mb,is_readable,fps,frame_count,width,height,duration_seconds,duration_minutes
Arrest040_x264A,Arrest040_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest040_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest040_x264A.mp4,Arrest,Arrest,1,.mp4,5.412,True,30.0,1774,320,240,59.133,0.986
Arrest041_x264A,Arrest041_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest041_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest041_x264A.mp4,Arrest,Arrest,1,.mp4,15.013,True,30.0,3847,320,240,128.233,2.137
Arrest042_x264A,Arrest042_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest042_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest042_x264A.mp4,Arrest,Arrest,1,.mp4,9.282,True,30.0,1590,320,240,53.0,0.883
Arrest043_x264A,Arrest043_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest043_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest043_x264A.mp4,Arrest,Arrest,1,.mp4,43.951,True,30.0,10799,320,240,359.967,5.999
Arrest044_x264A,Arrest044_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest044_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest044_x264A.mp4,Arrest,Arrest,1,.mp4,17.49,True,30.0,3411,320,240,113.7,1.895
Arrest046_x264A,Arrest046_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest046_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest046_x264A.mp4,Arrest,Arrest,1,.mp4,34.851,True,30.0,7883,320,240,262.767,4.379
Arrest047_x264A,Arrest047_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest047_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest047_x264A.mp4,Arrest,Arrest,1,.mp4,681.803,True,30.0,63060,320,240,2102.0,35.033
Arrest048_x264A,Arrest048_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest048_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest048_x264A.mp4,Arrest,Arrest,1,.mp4,25.464,True,30.0,4077,320,240,135.9,2.265
Arrest049_x264A,Arrest049_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest049_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest049_x264A.mp4,Arrest,Arrest,1,.mp4,99.785,True,30.0,11799,320,240,393.3,6.555
Arrest050_x264A,Arrest050_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest050_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest050_x264A.mp4,Arrest,Arrest,1,.mp4,60.147,True,29.97,7111,320,240,237.27,3.955
Arrest051_x264A,Arrest051_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest051_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arrest\Arrest051_x264A.mp4,Arrest,Arrest,1,.mp4,117.334,True,30.0,10800,320,240,360.0,6.0
Arson001_x264A,Arson001_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson001_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson001_x264A.mp4,Arson,Arson,1,.mp4,17.277,True,30.0,4187,320,240,139.567,2.326
Arson002_x264A,Arson002_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson002_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson002_x264A.mp4,Arson,Arson,1,.mp4,60.842,True,30.0,4439,320,240,147.967,2.466
Arson003_x264A,Arson003_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson003_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson003_x264A.mp4,Arson,Arson,1,.mp4,19.185,True,30.0,4013,320,240,133.767,2.229
Arson005_x264A,Arson005_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson005_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson005_x264A.mp4,Arson,Arson,1,.mp4,8.565,True,30.0,1174,320,240,39.133,0.652
Arson006_x264A,Arson006_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson006_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson006_x264A.mp4,Arson,Arson,1,.mp4,9.433,True,30.0,2815,320,240,93.833,1.564
Arson007_x264A,Arson007_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson007_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson007_x264A.mp4,Arson,Arson,1,.mp4,49.044,True,30.0,6252,320,240,208.4,3.473
Arson008_x264A,Arson008_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson008_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson008_x264A.mp4,Arson,Arson,1,.mp4,5.653,True,30.0,1220,320,240,40.667,0.678
Arson009_x264A,Arson009_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson009_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson009_x264A.mp4,Arson,Arson,1,.mp4,4.899,True,30.0,743,320,240,24.767,0.413
Arson010_x264A,Arson010_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson010_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson010_x264A.mp4,Arson,Arson,1,.mp4,8.281,True,30.0,3159,320,240,105.3,1.755
Arson011_x264A,Arson011_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson011_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson011_x264A.mp4,Arson,Arson,1,.mp4,6.618,True,30.0,1266,320,240,42.2,0.703
Arson012_x264A,Arson012_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson012_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson012_x264A.mp4,Arson,Arson,1,.mp4,3.145,True,30.0,894,320,240,29.8,0.497
Arson013_x264A,Arson013_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson013_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson013_x264A.mp4,Arson,Arson,1,.mp4,22.257,True,30.0,6379,320,240,212.633,3.544
Arson014_x264A,Arson014_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson014_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson014_x264A.mp4,Arson,Arson,1,.mp4,12.978,True,30.0,2634,320,240,87.8,1.463
Arson015_x264A,Arson015_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson015_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson015_x264A.mp4,Arson,Arson,1,.mp4,67.666,True,30.0,10230,320,240,341.0,5.683
Arson016_x264A,Arson016_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson016_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson016_x264A.mp4,Arson,Arson,1,.mp4,9.489,True,30.0,1795,320,240,59.833,0.997
Arson017_x264A,Arson017_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson017_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson017_x264A.mp4,Arson,Arson,1,.mp4,3.368,True,30.0,1382,320,240,46.067,0.768
Arson018_x264A,Arson018_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson018_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson018_x264A.mp4,Arson,Arson,1,.mp4,5.474,True,30.0,842,320,240,28.067,0.468
Arson019_x264A,Arson019_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson019_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson019_x264A.mp4,Arson,Arson,1,.mp4,946.217,True,30.0,126553,320,240,4218.433,70.307
Arson020_x264A,Arson020_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson020_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson020_x264A.mp4,Arson,Arson,1,.mp4,16.096,True,30.0,2427,320,240,80.9,1.348
Arson021_x264A,Arson021_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson021_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson021_x264A.mp4,Arson,Arson,1,.mp4,9.468,True,30.0,1441,320,240,48.033,0.801
Arson022_x264A,Arson022_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson022_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson022_x264A.mp4,Arson,Arson,1,.mp4,73.538,True,30.0,8640,320,240,288.0,4.8
Arson023_x264A,Arson023_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson023_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson023_x264A.mp4,Arson,Arson,1,.mp4,6.252,True,30.0,1360,320,240,45.333,0.756
Arson024_x264A,Arson024_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson024_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson024_x264A.mp4,Arson,Arson,1,.mp4,17.564,True,30.0,3366,320,240,112.2,1.87
Arson025_x264A,Arson025_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson025_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson025_x264A.mp4,Arson,Arson,1,.mp4,30.814,True,30.0,5283,320,240,176.1,2.935
Arson026_x264A,Arson026_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson026_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson026_x264A.mp4,Arson,Arson,1,.mp4,78.964,True,30.0,5899,320,240,196.633,3.277
Arson027_x264A,Arson027_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson027_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson027_x264A.mp4,Arson,Arson,1,.mp4,11.027,True,30.0,2697,320,240,89.9,1.498
Arson028_x264A,Arson028_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson028_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson028_x264A.mp4,Arson,Arson,1,.mp4,8.801,True,30.0,2409,320,240,80.3,1.338
Arson029_x264A,Arson029_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson029_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson029_x264A.mp4,Arson,Arson,1,.mp4,12.361,True,30.0,1349,320,240,44.967,0.749
Arson030_x264A,Arson030_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson030_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson030_x264A.mp4,Arson,Arson,1,.mp4,4.699,True,30.0,5053,320,240,168.433,2.807
Arson031_x264A,Arson031_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson031_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson031_x264A.mp4,Arson,Arson,1,.mp4,8.058,True,30.0,2884,320,240,96.133,1.602
Arson032_x264A,Arson032_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson032_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson032_x264A.mp4,Arson,Arson,1,.mp4,17.876,True,30.0,2781,320,240,92.7,1.545
Arson034_x264A,Arson034_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson034_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson034_x264A.mp4,Arson,Arson,1,.mp4,9.378,True,30.0,2388,320,240,79.6,1.327
Arson035_x264A,Arson035_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson035_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson035_x264A.mp4,Arson,Arson,1,.mp4,15.095,True,30.0,1437,320,240,47.9,0.798
Arson036_x264A,Arson036_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson036_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson036_x264A.mp4,Arson,Arson,1,.mp4,6.153,True,30.0,1695,320,240,56.5,0.942
Arson037_x264A,Arson037_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson037_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson037_x264A.mp4,Arson,Arson,1,.mp4,8.023,True,30.0,803,320,240,26.767,0.446
Arson038_x264A,Arson038_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson038_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson038_x264A.mp4,Arson,Arson,1,.mp4,5.262,True,30.0,737,320,240,24.567,0.409
Arson039_x264A,Arson039_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson039_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson039_x264A.mp4,Arson,Arson,1,.mp4,19.707,True,30.0,3376,320,240,112.533,1.876
Arson040_x264A,Arson040_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson040_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson040_x264A.mp4,Arson,Arson,1,.mp4,13.237,True,30.0,2835,320,240,94.5,1.575
Arson041_x264A,Arson041_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson041_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson041_x264A.mp4,Arson,Arson,1,.mp4,11.329,True,30.0,3754,320,240,125.133,2.086
Arson042_x264A,Arson042_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson042_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson042_x264A.mp4,Arson,Arson,1,.mp4,19.524,True,30.0,5873,320,240,195.767,3.263
Arson044_x264A,Arson044_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson044_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson044_x264A.mp4,Arson,Arson,1,.mp4,7.298,True,30.0,1196,320,240,39.867,0.664
Arson045_x264A,Arson045_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson045_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson045_x264A.mp4,Arson,Arson,1,.mp4,36.656,True,30.0,3753,320,240,125.1,2.085
Arson046_x264A,Arson046_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson046_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson046_x264A.mp4,Arson,Arson,1,.mp4,13.332,True,30.0,2073,320,240,69.1,1.152
Arson047_x264A,Arson047_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson047_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson047_x264A.mp4,Arson,Arson,1,.mp4,11.256,True,30.0,1442,320,240,48.067,0.801
Arson048_x264A,Arson048_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson048_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson048_x264A.mp4,Arson,Arson,1,.mp4,3.636,True,30.0,411,320,240,13.7,0.228
Arson049_x264A,Arson049_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson049_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson049_x264A.mp4,Arson,Arson,1,.mp4,2.406,True,30.0,386,320,240,12.867,0.214
Arson050_x264A,Arson050_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson050_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson050_x264A.mp4,Arson,Arson,1,.mp4,11.235,True,30.0,1581,320,240,52.7,0.878
Arson051_x264A,Arson051_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson051_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson051_x264A.mp4,Arson,Arson,1,.mp4,8.913,True,30.0,1056,320,240,35.2,0.587
Arson052_x264A,Arson052_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson052_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson052_x264A.mp4,Arson,Arson,1,.mp4,25.326,True,30.0,4766,320,240,158.867,2.648
Arson053_x264A,Arson053_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson053_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Arson\Arson053_x264A.mp4,Arson,Arson,1,.mp4,47.949,True,30.0,6775,320,240,225.833,3.764
Assault001_x264A,Assault001_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault001_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault001_x264A.mp4,Assault,Assault,1,.mp4,19.363,True,30.0,2486,320,240,82.867,1.381
Assault002_x264A,Assault002_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault002_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault002_x264A.mp4,Assault,Assault,1,.mp4,23.67,True,30.0,2523,320,240,84.1,1.402
Assault003_x264A,Assault003_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault003_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault003_x264A.mp4,Assault,Assault,1,.mp4,38.37,True,30.0,4443,320,240,148.1,2.468
Assault004_x264A,Assault004_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault004_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault004_x264A.mp4,Assault,Assault,1,.mp4,40.229,True,30.0,3223,320,240,107.433,1.791
Assault005_x264A,Assault005_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault005_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault005_x264A.mp4,Assault,Assault,1,.mp4,6.285,True,30.0,1217,320,240,40.567,0.676
Assault006_x264A,Assault006_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault006_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault006_x264A.mp4,Assault,Assault,1,.mp4,148.412,True,30.0,8096,320,240,269.867,4.498
Assault007_x264A,Assault007_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault007_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault007_x264A.mp4,Assault,Assault,1,.mp4,17.837,True,30.0,1952,320,240,65.067,1.084
Assault008_x264A,Assault008_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault008_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault008_x264A.mp4,Assault,Assault,1,.mp4,59.201,True,30.0,7536,320,240,251.2,4.187
Assault009_x264A,Assault009_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault009_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault009_x264A.mp4,Assault,Assault,1,.mp4,45.331,True,30.0,3599,320,240,119.967,1.999
Assault010_x264A,Assault010_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault010_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault010_x264A.mp4,Assault,Assault,1,.mp4,82.902,True,30.0,16177,320,240,539.233,8.987
Assault011_x264A,Assault011_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault011_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault011_x264A.mp4,Assault,Assault,1,.mp4,14.675,True,30.0,2288,320,240,76.267,1.271
Assault012_x264A,Assault012_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault012_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault012_x264A.mp4,Assault,Assault,1,.mp4,3.51,True,30.0,783,320,240,26.1,0.435
Assault013_x264A,Assault013_x264A.mp4,data\raw\ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault013_x264A.mp4,ucf-crime\Augmented_Anomaly-Videos-Part-1\Anomaly-Videos-Part-1\Assault\Assault013_x264A.mp4,Assault,Assault,1,.mp4,10.594,True,30.0,2379,320,240,79.3,1.322
