clip_id,video_id,file_path,category,binary_label,split,clip_index,start_seconds,end_seconds,clip_duration_seconds,source_video_duration_seconds,source_fps
Shoplifting044_x264_clip_00052,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,52,208.0,212.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00053,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,53,212.0,216.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00054,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,54,216.0,220.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00055,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,55,220.0,224.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00056,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,56,224.0,228.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00057,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,57,228.0,232.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00058,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,58,232.0,236.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00059,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,59,236.0,240.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00060,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,60,240.0,244.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00061,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,61,244.0,248.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00062,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,62,248.0,252.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00063,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,63,252.0,256.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00064,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,64,256.0,260.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00065,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,65,260.0,264.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00066,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,66,264.0,268.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00067,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,67,268.0,272.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00068,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,68,272.0,276.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00069,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,69,276.0,280.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00070,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,70,280.0,284.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00071,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,71,284.0,288.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00072,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,72,288.0,292.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00073,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,73,292.0,296.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00074,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,74,296.0,300.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00075,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,75,300.0,304.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00076,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,76,304.0,308.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00077,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,77,308.0,312.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00078,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,78,312.0,316.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00079,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,79,316.0,320.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00080,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,80,320.0,324.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00081,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,81,324.0,328.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00082,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,82,328.0,332.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00083,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,83,332.0,336.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00084,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,84,336.0,340.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00085,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,85,340.0,344.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00086,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,86,344.0,348.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00087,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,87,348.0,352.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00088,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,88,352.0,356.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00089,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,89,356.0,360.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00090,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,90,360.0,364.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00091,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,91,364.0,368.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00092,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,92,368.0,372.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00093,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,93,372.0,376.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00094,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,94,376.0,380.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00095,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,95,380.0,384.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00096,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,96,384.0,388.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00097,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,97,388.0,392.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00098,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,98,392.0,396.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00099,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,99,396.0,400.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00100,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,100,400.0,404.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00101,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,101,404.0,408.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00102,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,102,408.0,412.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00103,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,103,412.0,416.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00104,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,104,416.0,420.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00105,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,105,420.0,424.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00106,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,106,424.0,428.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00107,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,107,428.0,432.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00108,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,108,432.0,436.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00109,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,109,436.0,440.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00110,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,110,440.0,444.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00111,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,111,444.0,448.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00112,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,112,448.0,452.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00113,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,113,452.0,456.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00114,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,114,456.0,460.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00115,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,115,460.0,464.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00116,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,116,464.0,468.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00117,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,117,468.0,472.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00118,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,118,472.0,476.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00119,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,119,476.0,480.0,4.0,485.167,30.0
Shoplifting044_x264_clip_00120,Shoplifting044_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting044_x264.mp4,Shoplifting,1,train,120,480.0,484.0,4.0,485.167,30.0
Shoplifting045_x264_clip_00000,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,0,0.0,4.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00001,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,1,4.0,8.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00002,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,2,8.0,12.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00003,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,3,12.0,16.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00004,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,4,16.0,20.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00005,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,5,20.0,24.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00006,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,6,24.0,28.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00007,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,7,28.0,32.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00008,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,8,32.0,36.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00009,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,9,36.0,40.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00010,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,10,40.0,44.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00011,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,11,44.0,48.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00012,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,12,48.0,52.0,4.0,54.667,30.0
Shoplifting045_x264_clip_00013,Shoplifting045_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting045_x264.mp4,Shoplifting,1,train,13,52.0,54.667,2.667,54.667,30.0
Shoplifting047_x264_clip_00000,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,0,0.0,4.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00001,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,1,4.0,8.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00002,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,2,8.0,12.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00003,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,3,12.0,16.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00004,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,4,16.0,20.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00005,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,5,20.0,24.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00006,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,6,24.0,28.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00007,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,7,28.0,32.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00008,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,8,32.0,36.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00009,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,9,36.0,40.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00010,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,10,40.0,44.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00011,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,11,44.0,48.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00012,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,12,48.0,52.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00013,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,13,52.0,56.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00014,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,14,56.0,60.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00015,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,15,60.0,64.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00016,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,16,64.0,68.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00017,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,17,68.0,72.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00018,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,18,72.0,76.0,4.0,79.233,30.0
Shoplifting047_x264_clip_00019,Shoplifting047_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting047_x264.mp4,Shoplifting,1,train,19,76.0,79.233,3.233,79.233,30.0
Shoplifting050_x264_clip_00000,Shoplifting050_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting050_x264.mp4,Shoplifting,1,train,0,0.0,4.0,4.0,83.533,30.0
Shoplifting050_x264_clip_00001,Shoplifting050_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting050_x264.mp4,Shoplifting,1,train,1,4.0,8.0,4.0,83.533,30.0
Shoplifting050_x264_clip_00002,Shoplifting050_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting050_x264.mp4,Shoplifting,1,train,2,8.0,12.0,4.0,83.533,30.0
Shoplifting050_x264_clip_00003,Shoplifting050_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting050_x264.mp4,Shoplifting,1,train,3,12.0,16.0,4.0,83.533,30.0
Shoplifting050_x264_clip_00004,Shoplifting050_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting050_x264.mp4,Shoplifting,1,train,4,16.0,20.0,4.0,83.533,30.0
Shoplifting050_x264_clip_00005,Shoplifting050_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting050_x264.mp4,Shoplifting,1,train,5,20.0,24.0,4.0,83.533,30.0
Shoplifting050_x264_clip_00006,Shoplifting050_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting050_x264.mp4,Shoplifting,1,train,6,24.0,28.0,4.0,83.533,30.0
Shoplifting050_x264_clip_00007,Shoplifting050_x264,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Shoplifting\Shoplifting050_x264.mp4,Shoplifting,1,train,7,28.0,32.0,4.0,83.533,30.0
